post_id,source,target,tipo_interacao,data
543432,50851,543432,repost,20231108
5575,131,5575,repost,20230521
27151,30124,27151,repost,20231106
947908,6532,947908,repost,20240116
1400829,43956,1400829,repost,20240122
164549,527451,164549,repost,20240201
67954,107619,67954,repost,20230929
944602,2072,944602,repost,20231221
589281,833320,589281,repost,20231120
28449,293596,28449,repost,20230930
136946,214738,136946,repost,20240212
2407894,20403,2407894,repost,20240229
380824,48303,380824,repost,20231001
34487,82319,34487,repost,20230929
97207,24783,97207,repost,20240223
1812232,148059,1812232,repost,20231024
2550381,1227,2550381,repost,20230930
434257,5710,434257,repost,20240123
52089,87923,52089,repost,20231005
49381,42256,49381,repost,20231006
1329696,20388,1329696,repost,20231202
1186606,43113,1186606,repost,20240229
62499,61804,62499,repost,20230824
98151,3793,98151,repost,20240223
834110,11916,834110,repost,20231010
935364,136989,935364,repost,20230911
52839,52877,52839,repost,20231216
551270,371574,551270,repost,20240215
99536,59090,99536,repost,20231024
179849,549334,179849,repost,20240224
554280,120094,554280,repost,20240114
149426,149408,149426,repost,20231018
357175,36146,357175,repost,20240222
734397,120842,734397,repost,20231115
485520,9236,485520,repost,20231008
292592,77475,292592,repost,20230506
530925,34406,530925,repost,20231101
274663,274666,274663,repost,20240129
82624,65172,82624,repost,20231013
456837,24887,456837,repost,20231101
71187,48387,71187,repost,20230930
131136,41387,131136,repost,20231107
28585,235325,28585,repost,20230416
262927,71471,262927,repost,20230806
1844831,957043,1844831,repost,20231207
200764,4311,200764,repost,20230926
203513,2179500,203513,repost,20240108
32966,42510,32966,repost,20230929
348163,208572,348163,repost,20240110
349195,1231,349195,repost,20240122
29998,94,29998,repost,20230924
126415,5845,126415,repost,20230730
1566583,3050,1566583,repost,20230926
2226577,158290,2226577,repost,20230823
272534,358286,272534,repost,20230801
316825,159622,316825,repost,20240210
455516,45781,455516,repost,20240226
176220,6519,176220,repost,20240125
1292634,74363,1292634,repost,20230423
100841,15390,100841,repost,20240130
26469,9333,26469,repost,20230905
338747,19389,338747,repost,20231128
144825,34607,144825,repost,20230709
2955856,699,2955856,repost,20240314
44508,3154,44508,repost,20230820
164634,164037,164634,repost,20231224
229843,63664,229843,repost,20230617
879257,19737,879257,repost,20230921
68989,31887,68989,repost,20230922
33411,31872,33411,repost,20240104
448478,594279,448478,repost,20240313
1762350,1231,1762350,repost,20240105
9898,164145,9898,repost,20231123
287687,802624,287687,repost,20240312
54147,19891,54147,repost,20231015
35864,8828,35864,repost,20231010
2153,59029,2153,repost,20231031
2937,3643,2937,repost,20231007
1738537,190578,1738537,repost,20231108
11001,90519,11001,repost,20231025
357011,3424,357011,repost,20240206
531061,86894,531061,repost,20240202
1223313,10857,1223313,repost,20231109
1024752,39408,1024752,repost,20240209
117686,791,117686,repost,20230819
269389,25501,269389,repost,20230625
255314,27268,255314,repost,20240126
774934,27507,774934,repost,20230727
233115,175118,233115,repost,20240228
99226,1231,99226,repost,20240122
486066,20363,486066,repost,20230928
213378,124497,213378,repost,20240304
202300,1065269,202300,repost,20231203
141454,27597,141454,repost,20240313
219997,42371,219997,repost,20231213
52194,28705,52194,repost,20240112
95497,30011,95497,repost,20240131
159974,296912,159974,repost,20231227
42409,1930,42409,repost,20231029
423213,156471,423213,repost,20240207
404509,13301,404509,repost,20231110
699410,407579,699410,repost,20240127
159457,43452,159457,repost,20231022
835843,48454,835843,repost,20231229
418707,133752,418707,repost,20230928
150602,554,150602,repost,20231022
397560,46773,397560,repost,20231219
310439,16298,310439,repost,20230705
658647,153300,658647,repost,20240222
32752,8977,32752,repost,20230628
728885,369551,728885,repost,20230823
347720,3048487,347720,repost,20240310
736505,69246,736505,repost,20231022
403869,12526,403869,repost,20230713
74769,64830,74769,repost,20231031
1037189,32317,1037189,repost,20240202
180748,180767,180748,repost,20230910
419971,2226902,419971,repost,20240207
279086,139702,279086,repost,20240315
825274,389582,825274,repost,20231128
1063086,104975,1063086,repost,20240218
152652,14706,152652,repost,20240303
1950724,75264,1950724,repost,20240115
205816,20251,205816,repost,20231223
152652,8069,152652,repost,20240221
349194,1221,349194,repost,20240127
119034,47180,119034,repost,20240213
395340,51592,395340,repost,20240207
361205,49152,361205,repost,20231002
575308,147792,575308,repost,20231227
285512,31193,285512,repost,20230804
206519,206446,206519,repost,20240316
483657,129867,483657,repost,20231013
50446,203801,50446,repost,20230910
25850,119043,25850,repost,20231213
33200,24115,33200,repost,20231123
30506,79293,30506,repost,20231225
34144,74759,34144,repost,20230825
2086557,392570,2086557,repost,20240207
531270,124,531270,repost,20231114
25850,536180,25850,repost,20231217
3961141,52213,3961141,repost,20240207
364375,159537,364375,repost,20231103
530751,37877,530751,repost,20230817
74199,74191,74199,repost,20240227
702668,27307,702668,repost,20240209
1074124,402,1074124,repost,20230915
226286,97348,226286,repost,20231003
13471,3837,13471,repost,20231005
147585,195093,147585,repost,20231212
13073,82464,13073,repost,20240120
302647,26469,302647,repost,20230904
66020,399,66020,repost,20231103
1950937,75338,1950937,repost,20240218
235091,144239,235091,repost,20231026
347162,46104,347162,repost,20231211
756156,1067228,756156,repost,20231012
278495,683,278495,repost,20231017
46343,125990,46343,repost,20240318
237994,26468,237994,repost,20240222
2517164,3257269,2517164,repost,20240210
660645,6009,660645,repost,20231223
88427,31193,88427,repost,20230703
733843,241959,733843,repost,20231202
159511,151181,159511,repost,20240224
88992,134150,88992,repost,20240105
537645,1434387,537645,repost,20240317
303169,36585,303169,repost,20230907
531550,729500,531550,repost,20240131
439007,1588,439007,repost,20240116
676116,36647,676116,repost,20231230
650622,5108,650622,repost,20230702
30163,118553,30163,repost,20240116
813851,47751,813851,repost,20230827
1034094,32136,1034094,repost,20230829
281084,1000728,281084,repost,20231130
35864,34499,35864,repost,20230921
213906,52135,213906,repost,20231231
135382,135377,135382,repost,20240221
531207,104818,531207,repost,20231215
508055,1222900,508055,repost,20231223
50595,8099,50595,repost,20231004
66913,6812,66913,repost,20231016
106635,151781,106635,repost,20240120
31691,10507,31691,repost,20231209
3452,14964,3452,repost,20231227
59753,82421,59753,repost,20231003
88228,31829,88228,repost,20240222
153152,62790,153152,repost,20230927
543029,88428,543029,repost,20230930
402913,120995,402913,repost,20240120
1674173,97026,1674173,repost,20231121
715554,425,715554,repost,20230825
52666,52643,52666,repost,20240122
302266,870283,302266,repost,20231215
93589,277618,93589,repost,20240220
177880,124149,177880,repost,20231113
347190,219140,347190,repost,20240215
360186,84172,360186,repost,20240104
3812415,8577,3812415,repost,20240217
141796,106801,141796,repost,20240225
17266,27272,17266,repost,20230719
543029,5087,543029,repost,20240116
2117441,4826,2117441,repost,20240208
495295,87439,495295,repost,20240304
246243,148827,246243,repost,20230907
356910,63664,356910,repost,20240216
346210,19467,346210,repost,20240222
65443,100964,65443,repost,20231030
52131,52152,52131,repost,20231103
255293,244814,255293,repost,20231019
170809,17481,170809,repost,20240315
2374872,217007,2374872,repost,20231026
1464446,12628,1464446,repost,20231215
597731,12369,597731,repost,20231028
809969,213152,809969,repost,20240213
269519,36727,269519,repost,20240315
159887,15149,159887,repost,20240221
73707,23857,73707,repost,20231009
331399,188734,331399,repost,20231206
46581,219259,46581,repost,20231113
442914,206462,442914,repost,20240301
86660,53503,86660,repost,20231110
343460,146825,343460,repost,20231216
22736,304460,22736,repost,20240208
217341,34885,217341,repost,20231112
738362,1280,738362,repost,20231018
29941,6534,29941,repost,20231120
49288,56435,49288,repost,20230722
93963,1637,93963,repost,20240110
174994,52178,174994,repost,20240111
33075,1287,33075,repost,20230912
54188,125627,54188,repost,20240209
175012,143650,175012,repost,20231104
607850,6595,607850,repost,20231231
4983,32179,4983,repost,20230716
444760,6532,444760,repost,20240223
155174,34453,155174,repost,20230721
2856628,432942,2856628,repost,20240131
1989179,36757,1989179,repost,20240220
1444657,48289,1444657,repost,20231228
405025,25499,405025,repost,20231226
359015,559866,359015,repost,20240303
37670,4113,37670,repost,20231105
272207,5532,272207,repost,20231031
1155814,8882,1155814,repost,20231213
74092,22056,74092,repost,20230623
52135,84978,52135,repost,20240311
1854209,192923,1854209,repost,20240217
898714,30308,898714,repost,20230730
279298,186579,279298,repost,20231119
924314,135744,924314,repost,20240102
50087,5309,50087,repost,20230828
82308,31335,82308,repost,20231207
503001,36902,503001,repost,20231026
205973,205964,205973,repost,20231213
398804,42255,398804,repost,20231006
682030,69788,682030,repost,20240208
22158,168309,22158,repost,20231108
162040,153158,162040,repost,20231110
12915,50263,12915,repost,20231203
21100,37731,21100,repost,20240226
96853,87455,96853,repost,20240312
960923,144,960923,repost,20230915
25885,133889,25885,repost,20231021
555380,26856,555380,repost,20230928
713304,46202,713304,repost,20231006
809901,28984,809901,repost,20240307
582277,83107,582277,repost,20231006
420876,1230,420876,repost,20231225
973320,52983,973320,repost,20231012
62885,62877,62885,repost,20230923
125085,20059,125085,repost,20230704
74769,486577,74769,repost,20240228
1415902,47910,1415902,repost,20240224
17834,51750,17834,repost,20231005
1247,168,1247,repost,20231116
2739352,20402,2739352,repost,20240131
34028,122,34028,repost,20231117
154192,19591,154192,repost,20240220
9781,3178,9781,repost,20230830
303622,87780,303622,repost,20231014
1369239,49299,1369239,repost,20230627
3430,13798,3430,repost,20240104
232278,162201,232278,repost,20231102
151409,184758,151409,repost,20230827
73529,16240,73529,repost,20240119
154883,5330,154883,repost,20231029
645412,47876,645412,repost,20231109
396819,180781,396819,repost,20231211
2066540,54915,2066540,repost,20240214
274621,35392,274621,repost,20230522
213077,148349,213077,repost,20240316
259446,8252,259446,repost,20240303
185259,51441,185259,repost,20240307
447685,187042,447685,repost,20231027
903367,46455,903367,repost,20240201
66861,42246,66861,repost,20240120
292493,351396,292493,repost,20230709
124846,36820,124846,repost,20230830
239556,46806,239556,repost,20240225
67140,81758,67140,repost,20231122
1812517,291928,1812517,repost,20230906
155701,393701,155701,repost,20240121
2689478,23174,2689478,repost,20231026
1265252,29880,1265252,repost,20240208
423213,784880,423213,repost,20231003
34660,76691,34660,repost,20230914
49204,88121,49204,repost,20240307
68399,91970,68399,repost,20230904
151181,153764,151181,repost,20240306
308891,452694,308891,repost,20230922
1907555,1633,1907555,repost,20231202
618222,84046,618222,repost,20240121
358577,530903,358577,repost,20231228
302861,25850,302861,repost,20231108
46714,5623,46714,repost,20240121
571666,114613,571666,repost,20240227
1012043,15717,1012043,repost,20231128
1057721,130875,1057721,repost,20230715
909183,36132,909183,repost,20230730
2593601,68106,2593601,repost,20240313
145568,64842,145568,repost,20231215
746726,81826,746726,repost,20240206
969532,202932,969532,repost,20240209
46095,186067,46095,repost,20240207
95641,43468,95641,repost,20240211
6549,186033,6549,repost,20231130
148786,30547,148786,repost,20230928
372422,40443,372422,repost,20230910
531365,492826,531365,repost,20231003
49209,46749,49209,repost,20230727
301746,189788,301746,repost,20240129
773567,35903,773567,repost,20230731
820621,5138,820621,repost,20231221
91052,4111211,91052,repost,20240204
82198,179156,82198,repost,20231123
32552,369,32552,repost,20240301
456357,171081,456357,repost,20231124
31878,209427,31878,repost,20230903
639262,71753,639262,repost,20231105
677862,187653,677862,repost,20240203
65437,327393,65437,repost,20231215
1101181,59466,1101181,repost,20230926
305107,97142,305107,repost,20231119
184199,460612,184199,repost,20230831
17990,130964,17990,repost,20240215
1593431,42006,1593431,repost,20231219
207033,39737,207033,repost,20231009
74039,74017,74039,repost,20231110
157560,29665,157560,repost,20240307
405129,31359,405129,repost,20240104
48556,39321,48556,repost,20230902
33613,107218,33613,repost,20231010
301479,36715,301479,repost,20231006
193246,193255,193246,repost,20240124
66773,78,66773,repost,20240208
66240,45,66240,repost,20240128
616393,42478,616393,repost,20231207
990175,5217,990175,repost,20240207
1092707,52679,1092707,repost,20230923
531094,22649,531094,repost,20240127
66106,1596,66106,repost,20231001
2486206,771620,2486206,repost,20240301
878544,68341,878544,repost,20231207
178408,39021,178408,repost,20231128
31504,30532,31504,repost,20230726
533398,2638,533398,repost,20230724
240987,192370,240987,repost,20230829
155966,7988,155966,repost,20240208
46691,288425,46691,repost,20230723
13278,1575,13278,repost,20240310
688037,47136,688037,repost,20240208
190529,578581,190529,repost,20231011
25768,36865,25768,repost,20230930
1806673,38977,1806673,repost,20231109
3780469,9007,3780469,repost,20240318
1447493,47120,1447493,repost,20231110
36708,75338,36708,repost,20231209
591503,6018,591503,repost,20231102
16475,1182633,16475,repost,20240210
25884,36893,25884,repost,20230801
656932,1467,656932,repost,20240208
85694,34875,85694,repost,20231127
854732,14835,854732,repost,20231002
25272,124218,25272,repost,20240207
200787,7327,200787,repost,20231008
153871,16898,153871,repost,20231229
62863,103437,62863,repost,20231024
668312,1079009,668312,repost,20231122
1786619,822367,1786619,repost,20231022
438776,86053,438776,repost,20230928
447294,30825,447294,repost,20231107
315383,137,315383,repost,20230901
1892599,929002,1892599,repost,20240226
280910,169735,280910,repost,20230421
1308604,674048,1308604,repost,20230702
528835,367501,528835,repost,20231105
396990,287616,396990,repost,20231120
22846,119880,22846,repost,20230731
5640,27847,5640,repost,20240118
226201,8429,226201,repost,20230930
155610,264378,155610,repost,20230903
436135,98764,436135,repost,20230906
815656,27268,815656,repost,20231016
224354,82250,224354,repost,20230712
243459,375943,243459,repost,20230724
266125,67585,266125,repost,20230920
905362,550,905362,repost,20231027
159463,29596,159463,repost,20230928
962543,130,962543,repost,20230824
644416,1411359,644416,repost,20230922
99626,47206,99626,repost,20240225
30303,34889,30303,repost,20240313
590236,90995,590236,repost,20230518
542984,54417,542984,repost,20230907
135224,135221,135224,repost,20231013
783897,137,783897,repost,20230901
641565,117966,641565,repost,20231124
359492,369,359492,repost,20240212
480784,1771825,480784,repost,20231114
261895,171885,261895,repost,20231108
658646,6601,658646,repost,20231226
145190,245109,145190,repost,20231128
146256,848383,146256,repost,20240119
12523,40471,12523,repost,20231217
236887,3132,236887,repost,20231128
372037,82921,372037,repost,20231212
176220,683,176220,repost,20240310
1036832,6818,1036832,repost,20231215
595669,1602,595669,repost,20231008
437628,696617,437628,repost,20230418
328967,55062,328967,repost,20231021
6547,31431,6547,repost,20230730
151580,1166,151580,repost,20231017
235039,399,235039,repost,20231213
215375,17676,215375,repost,20231125
93247,19546,93247,repost,20231227
125773,62836,125773,repost,20230918
2393889,2483,2393889,repost,20240228
88397,88155,88397,repost,20240229
21585,64509,21585,repost,20231007
529534,720810,529534,repost,20231002
933352,215470,933352,repost,20231003
348005,2937,348005,repost,20231230
131108,130964,131108,repost,20240122
518546,41027,518546,repost,20231102
2031392,185752,2031392,repost,20240211
484689,136051,484689,repost,20231222
39077,18331,39077,repost,20231219
553513,7956,553513,repost,20231213
2536171,1421,2536171,repost,20240207
157616,381030,157616,repost,20240111
1681077,148429,1681077,repost,20231216
1038554,184170,1038554,repost,20231004
757144,774,757144,repost,20240305
427190,54801,427190,repost,20230803
29772,647782,29772,repost,20230828
1049446,234763,1049446,repost,20230829
264378,278227,264378,repost,20230805
215209,40266,215209,repost,20231118
1895757,1023693,1895757,repost,20231121
716041,269563,716041,repost,20231030
45188,30294,45188,repost,20230726
1015311,71885,1015311,repost,20231004
200346,989726,200346,repost,20230811
145859,28523,145859,repost,20231004
102424,243451,102424,repost,20230726
65443,41719,65443,repost,20231013
3528666,665584,3528666,repost,20240209
725384,52175,725384,repost,20230829
461665,550,461665,repost,20230909
138200,141056,138200,repost,20230829
796083,35069,796083,repost,20231112
825283,47249,825283,repost,20231012
322268,3894,322268,repost,20240110
29978,628,29978,repost,20230812
136879,315292,136879,repost,20231224
20152,31193,20152,repost,20230801
1445379,69351,1445379,repost,20231207
330567,5750,330567,repost,20231228
34550,132756,34550,repost,20231013
1186821,26654,1186821,repost,20230928
898240,125,898240,repost,20230802
224108,16001,224108,repost,20230922
162115,224098,162115,repost,20240109
17990,32514,17990,repost,20230814
26092,8352,26092,repost,20231103
3841,152531,3841,repost,20231009
300584,44046,300584,repost,20231118
26157,235166,26157,repost,20240220
84981,49209,84981,repost,20240208
16770,138810,16770,repost,20231025
122954,39134,122954,repost,20231102
287633,208762,287633,repost,20230928
589935,158202,589935,repost,20230805
1638128,1475,1638128,repost,20240222
25874,133766,25874,repost,20230810
2597240,331,2597240,repost,20240220
104808,374766,104808,repost,20240220
88256,449568,88256,repost,20240202
2078020,3030,2078020,repost,20230926
1261164,7327,1261164,repost,20230711
360911,12134,360911,repost,20230616
1805045,84791,1805045,repost,20231101
31153,7323,31153,repost,20230928
597887,135221,597887,repost,20231117
366359,954125,366359,repost,20240104
16570,205831,16570,repost,20231229
1199361,20325,1199361,repost,20240226
707635,634,707635,repost,20230706
539293,426450,539293,repost,20231228
652401,11217,652401,repost,20231003
88120,62829,88120,repost,20231209
320419,64830,320419,repost,20240218
715670,6544,715670,repost,20230803
34007,54480,34007,repost,20231007
868049,18740,868049,repost,20240216
670133,346286,670133,repost,20231115
121853,469172,121853,repost,20231002
2014924,186637,2014924,repost,20240209
23360,5623,23360,repost,20240218
627491,47268,627491,repost,20230912
3823,129819,3823,repost,20231215
2521065,2185,2521065,repost,20231114
37753,667594,37753,repost,20230926
49172,593037,49172,repost,20240210
678431,335435,678431,repost,20240307
301624,58498,301624,repost,20240101
65602,16490,65602,repost,20240228
392482,385036,392482,repost,20230816
147770,157407,147770,repost,20231130
290047,57518,290047,repost,20240211
660183,41347,660183,repost,20231028
474186,270981,474186,repost,20231006
1302359,1075949,1302359,repost,20231217
1708889,220778,1708889,repost,20231229
150493,35063,150493,repost,20240125
26156,476787,26156,repost,20231014
2554348,71741,2554348,repost,20240116
1434518,19469,1434518,repost,20231013
425899,83045,425899,repost,20231220
66808,224796,66808,repost,20231020
885044,328199,885044,repost,20230821
47112,2270,47112,repost,20231018
1003535,82818,1003535,repost,20230810
1945136,20740,1945136,repost,20231212
1078820,2810,1078820,repost,20231105
542984,145567,542984,repost,20240307
530750,26,530750,repost,20240227
327508,5675,327508,repost,20240206
524053,414001,524053,repost,20231012
140227,762678,140227,repost,20230912
563324,31988,563324,repost,20240313
797243,86951,797243,repost,20231206
179092,1221,179092,repost,20231015
39715,178548,39715,repost,20231206
724106,6502,724106,repost,20240311
75587,221503,75587,repost,20230923
427390,1229509,427390,repost,20240216
718397,30874,718397,repost,20240307
15235,159549,15235,repost,20240117
530951,6521,530951,repost,20240212
154751,42024,154751,repost,20231231
81013,89663,81013,repost,20240127
71701,1000728,71701,repost,20231208
1083592,40218,1083592,repost,20230625
134546,143702,134546,repost,20231121
88047,88406,88047,repost,20231126
211897,515879,211897,repost,20240214
14617,40997,14617,repost,20240315
147795,13985,147795,repost,20240313
65941,268693,65941,repost,20231017
3587137,937,3587137,repost,20240207
78466,4133,78466,repost,20231108
356696,3015,356696,repost,20240125
486711,26661,486711,repost,20240122
95509,3425,95509,repost,20240218
65897,583514,65897,repost,20231019
66912,138277,66912,repost,20240105
53567,74679,53567,repost,20230831
993677,119693,993677,repost,20231128
2549345,882,2549345,repost,20240302
506501,319385,506501,repost,20230801
99572,105229,99572,repost,20231105
162055,254754,162055,repost,20230911
65937,8623,65937,repost,20231222
641278,44463,641278,repost,20231125
494834,29627,494834,repost,20240226
1313771,8458,1313771,repost,20240108
34024,242533,34024,repost,20231220
1632696,1536850,1632696,repost,20240102
411451,48303,411451,repost,20240214
1232845,6407,1232845,repost,20230928
152841,34218,152841,repost,20231104
75355,156663,75355,repost,20231226
1365089,69591,1365089,repost,20240309
34200,5749,34200,repost,20240306
921914,276714,921914,repost,20230907
1065898,135364,1065898,repost,20240304
119998,259800,119998,repost,20240208
279727,85459,279727,repost,20230802
462726,272758,462726,repost,20231010
427716,10565,427716,repost,20230725
160366,58745,160366,repost,20231111
688553,58020,688553,repost,20231013
1330550,215223,1330550,repost,20230812
88236,88031,88236,repost,20230902
19082,133685,19082,repost,20231021
423500,130,423500,repost,20240306
383155,1248,383155,repost,20240126
348357,20352,348357,repost,20240116
173875,499062,173875,repost,20240205
24885,46206,24885,repost,20231012
163812,164481,163812,repost,20231124
189282,187690,189282,repost,20240106
33909,1287,33909,repost,20240309
196418,58030,196418,repost,20231112
87935,88058,87935,repost,20240203
2454334,17555,2454334,repost,20231105
68166,72422,68166,repost,20240221
300051,197905,300051,repost,20231212
216016,34505,216016,repost,20240201
1066296,583514,1066296,repost,20230713
82279,67471,82279,repost,20230702
187481,1221,187481,repost,20231122
353371,87339,353371,repost,20231009
880136,19463,880136,repost,20240205
88199,49205,88199,repost,20231120
603109,54179,603109,repost,20240210
205725,205728,205725,repost,20240311
1791976,669396,1791976,repost,20230907
3554666,105833,3554666,repost,20231206
238403,1166,238403,repost,20231006
55357,367338,55357,repost,20240213
76228,90842,76228,repost,20231106
92788,15285,92788,repost,20230930
884720,161822,884720,repost,20240221
217000,16001,217000,repost,20240228
831640,991262,831640,repost,20230805
403589,928968,403589,repost,20240222
1416522,221348,1416522,repost,20231007
313883,313895,313883,repost,20240217
173564,14946,173564,repost,20230923
239974,11012,239974,repost,20231228
49158,84978,49158,repost,20240117
232077,304878,232077,repost,20231129
361442,15760,361442,repost,20240212
30869,46449,30869,repost,20231228
55506,22547,55506,repost,20230930
1236591,102101,1236591,repost,20230727
3379,14650,3379,repost,20240101
771383,847952,771383,repost,20230820
261151,51,261151,repost,20230604
67165,82924,67165,repost,20240202
1378417,9509,1378417,repost,20240106
438587,77154,438587,repost,20231005
48408,190000,48408,repost,20240115
662948,37924,662948,repost,20231026
929719,270054,929719,repost,20231111
2090653,39560,2090653,repost,20231206
909901,39395,909901,repost,20240305
1376221,85190,1376221,repost,20240229
442024,353828,442024,repost,20231003
265576,231551,265576,repost,20230822
792314,162564,792314,repost,20240125
222362,1286,222362,repost,20240126
436825,59394,436825,repost,20231004
75109,157448,75109,repost,20231217
313068,37699,313068,repost,20230821
238012,614466,238012,repost,20230820
3291091,35696,3291091,repost,20230925
425703,76860,425703,repost,20240304
2304998,9764,2304998,repost,20240308
49217,46756,49217,repost,20230724
317670,76691,317670,repost,20230628
1989010,1900775,1989010,repost,20240209
575715,17835,575715,repost,20230921
345773,21898,345773,repost,20231024
713729,25096,713729,repost,20231113
321053,68394,321053,repost,20240105
288279,146484,288279,repost,20230424
395203,126448,395203,repost,20231117
68786,825339,68786,repost,20231115
807729,132,807729,repost,20231110
3075,28168,3075,repost,20240218
41742,480684,41742,repost,20231031
683,3357,683,repost,20230522
2626961,148540,2626961,repost,20230901
19769,421950,19769,repost,20231105
575791,55558,575791,repost,20240301
9029,909133,9029,repost,20231129
318834,78455,318834,repost,20240121
1907824,4395,1907824,repost,20240109
3432,14617,3432,repost,20230822
602819,720955,602819,repost,20231224
25850,74695,25850,repost,20231217
2085865,46644,2085865,repost,20231031
160600,703,160600,repost,20231008
271336,7327,271336,repost,20240220
14759,100109,14759,repost,20230909
22348,22414,22348,repost,20240128
281489,6522,281489,repost,20230708
485614,37163,485614,repost,20240204
2189411,84934,2189411,repost,20240312
595887,492378,595887,repost,20240207
263617,41774,263617,repost,20230827
27981,152992,27981,repost,20231022
810288,11944,810288,repost,20231115
17171,854793,17171,repost,20240229
115564,353084,115564,repost,20240315
190034,16549,190034,repost,20230712
14901,205484,14901,repost,20240311
1568855,1568856,1568855,repost,20240224
126331,148015,126331,repost,20240101
232989,558,232989,repost,20240122
1556346,28516,1556346,repost,20231028
34098,35984,34098,repost,20240117
958976,187652,958976,repost,20240301
18493,18616,18493,repost,20230922
5213,273156,5213,repost,20231217
1933225,4826,1933225,repost,20240207
663199,132,663199,repost,20231101
161793,54932,161793,repost,20231102
163736,174135,163736,repost,20230919
80201,186427,80201,repost,20240206
606209,41047,606209,repost,20231213
35864,37717,35864,repost,20231120
513908,1279092,513908,repost,20231115
259746,291645,259746,repost,20231029
530684,181704,530684,repost,20231219
827112,205690,827112,repost,20240211
2244821,3348,2244821,repost,20240228
165272,193933,165272,repost,20231009
88154,33577,88154,repost,20231007
143663,33002,143663,repost,20231111
903608,40378,903608,repost,20230926
500581,500591,500581,repost,20240201
49172,88305,49172,repost,20231010
34467,279,34467,repost,20230717
87372,55051,87372,repost,20230908
1063641,4654,1063641,repost,20240214
94053,196731,94053,repost,20240309
1942035,47206,1942035,repost,20240203
3911802,643156,3911802,repost,20230726
85832,12400,85832,repost,20240306
74915,509856,74915,repost,20240209
851515,99075,851515,repost,20231203
49277,4092,49277,repost,20240110
106179,14007,106179,repost,20230912
565943,86268,565943,repost,20230917
1057721,271301,1057721,repost,20231220
52068,52077,52068,repost,20230823
116281,494492,116281,repost,20240212
1186260,123924,1186260,repost,20231229
799568,270454,799568,repost,20230704
515613,134362,515613,repost,20240207
37733,1248,37733,repost,20240103
310957,3152382,310957,repost,20240314
699501,515452,699501,repost,20240223
469638,5265,469638,repost,20240207
34024,5532,34024,repost,20231108
174976,62806,174976,repost,20240226
139781,11898,139781,repost,20231120
2509992,273863,2509992,repost,20231115
551602,41260,551602,repost,20240218
14934,3904,14934,repost,20230829
6677,4982,6677,repost,20230517
299020,10236,299020,repost,20231005
60242,6834,60242,repost,20230912
302521,128515,302521,repost,20230909
698199,8523,698199,repost,20240309
342677,71781,342677,repost,20231115
293391,429695,293391,repost,20240301
1036027,24933,1036027,repost,20240221
89446,36733,89446,repost,20231224
175058,6677,175058,repost,20231113
121729,1157252,121729,repost,20231226
288565,3793,288565,repost,20231026
803944,144846,803944,repost,20240225
1636112,1234188,1636112,repost,20240301
911256,8346,911256,repost,20231202
591641,7989,591641,repost,20240125
518619,3839,518619,repost,20231004
154455,147121,154455,repost,20231112
21585,65662,21585,repost,20240109
1384765,7331,1384765,repost,20231110
87344,1423681,87344,repost,20240310
469592,221537,469592,repost,20230829
94824,1520,94824,repost,20231115
990475,535647,990475,repost,20230702
17166,17212,17166,repost,20240216
1797383,60947,1797383,repost,20240130
263593,30783,263593,repost,20240116
803556,23029,803556,repost,20240123
314857,141160,314857,repost,20240228
14705,210967,14705,repost,20240312
261706,76046,261706,repost,20240116
692639,221634,692639,repost,20240306
1094318,78046,1094318,repost,20240106
313562,608796,313562,repost,20230926
248915,5306,248915,repost,20231214
523166,5,523166,repost,20240105
602649,28626,602649,repost,20240304
1043922,16072,1043922,repost,20230927
702349,119722,702349,repost,20230804
30681,1249,30681,repost,20230918
32514,182907,32514,repost,20231230
5265,19256,5265,repost,20240214
60190,60111,60190,repost,20231015
925281,679062,925281,repost,20231209
20494,86896,20494,repost,20230830
1117872,133735,1117872,repost,20231208
21585,46756,21585,repost,20231003
715719,8906,715719,repost,20240302
365446,237184,365446,repost,20240310
101076,12523,101076,repost,20240218
261578,841185,261578,repost,20240316
219254,219264,219254,repost,20230826
254862,136531,254862,repost,20231205
24897,16001,24897,repost,20231025
536029,17432,536029,repost,20230818
958099,121744,958099,repost,20230926
215681,95,215681,repost,20230803
2693268,1902535,2693268,repost,20240305
240157,107564,240157,repost,20230713
65745,37717,65745,repost,20231225
1755738,26,1755738,repost,20240207
132730,39904,132730,repost,20231030
321738,1538375,321738,repost,20240201
351382,80238,351382,repost,20230923
451287,783157,451287,repost,20230819
670992,45957,670992,repost,20231125
385262,12622,385262,repost,20231025
215662,125732,215662,repost,20231105
216114,128673,216114,repost,20231229
106513,1197,106513,repost,20231130
58461,457453,58461,repost,20231208
41510,82319,41510,repost,20230724
603402,235328,603402,repost,20230828
12551,71605,12551,repost,20240206
142289,735528,142289,repost,20231121
567990,29161,567990,repost,20240221
52205,129152,52205,repost,20230723
1263535,54480,1263535,repost,20230804
144807,145569,144807,repost,20240227
316223,433280,316223,repost,20240225
13727,3732,13727,repost,20231109
13971,152690,13971,repost,20231013
1078960,36628,1078960,repost,20240305
276738,371,276738,repost,20230804
85745,4983,85745,repost,20231206
17706,12375,17706,repost,20240223
817698,260176,817698,repost,20231219
715574,6407,715574,repost,20240205
79752,102236,79752,repost,20240120
68879,182302,68879,repost,20231012
28007,163667,28007,repost,20240313
